seed,trial,Nx,Nv,omega,tau,delta
40,7,16,3,0.0,10,0.4692333196894516
40,8,16,3,0.0,10,0.3476045186278313
40,9,16,3,0.0,10,0.4373804163849685
40,10,16,3,0.0,10,0.5592348119139328
40,11,16,3,0.0,10,0.44273029940040154
40,12,16,3,0.0,10,0.3704230424847024
40,13,16,3,0.0,10,0.3963326957332754
40,14,16,3,0.0,10,0.4205701738725416
40,15,16,3,0.0,10,0.2892872505910173
40,16,16,3,0.0,10,0.47092544605329556
40,17,16,3,0.0,10,0.3872640217851786
40,18,16,3,0.0,10,0.2858534680824295
40,19,16,3,0.0,10,0.4000590010623366
40,20,16,3,0.0,10,0.32111334249841017
40,21,16,3,0.0,10,0.3155677428268791
40,22,16,3,0.0,10,0.25887863833858366
40,23,16,3,0.0,10,0.42377214252501905
40,24,16,3,0.0,10,0.4748428575705167
40,25,16,3,0.0,10,0.3859661647482551
40,26,16,3,0.0,10,0.38140615661235505
40,27,16,3,0.0,10,0.34421886550425573
40,28,16,3,0.0,10,0.34947453966540437
40,29,16,3,0.0,10,0.47559649661883163
40,30,16,3,0.0,10,0.4979581544796986
40,31,16,3,0.0,10,0.34399526885037957
40,32,16,3,0.0,10,0.3371276148843426
40,33,16,3,0.0,10,0.5239572737163485
40,34,16,3,0.0,10,0.5008661461724996
40,35,16,3,0.0,10,0.40226426050509656
40,36,16,3,0.0,10,0.46160378958017234
40,37,16,3,0.0,10,0.3419497296562918
40,38,16,3,0.0,10,0.42245515863154015
40,39,16,3,0.0,10,0.37725666889912646
40,40,16,3,0.0,10,0.4870847787866992
40,41,16,3,0.0,10,0.524097477015455
40,42,16,3,0.0,10,0.38256907733190026
40,43,16,3,0.0,10,0.3124871760054959
40,44,16,3,0.0,10,0.4027596153324427
40,45,16,3,0.0,10,0.4394133817298399
40,46,16,3,0.0,10,0.3999709541856046
40,47,16,3,0.0,10,0.30243739779120027
40,48,16,3,0.0,10,0.5434300344276888
40,49,16,3,0.0,10,0.46034780241439605
40,50,16,3,0.0,10,0.43827478669433
40,51,16,3,0.0,10,0.4651587098452091
40,52,16,3,0.0,10,0.35913134368731764
40,53,16,3,0.0,10,0.47949116791269863
40,54,16,3,0.0,10,0.4027023696037202
40,55,16,3,0.0,10,0.3884113946590495
40,56,16,3,0.0,10,0.33878285932141744
40,57,16,3,0.0,10,0.5305091522428675
40,58,16,3,0.0,10,0.42845340063004866
40,59,16,3,0.0,10,0.3553559412671852
40,60,16,3,0.0,10,0.3486559461702201
40,61,16,3,0.0,10,0.47859770207668806
40,62,16,3,0.0,10,0.3490490162947365
40,63,16,3,0.0,10,0.29461251665267735
40,64,16,3,0.0,10,0.34382074714716904
40,65,16,3,0.0,10,0.3814714637833643
40,66,16,3,0.0,10,0.39790160118837103
40,67,16,3,0.0,10,0.4418608491023993
40,68,16,3,0.0,10,0.36520439540369043
40,69,16,3,0.0,10,0.42158529626371366
40,70,16,3,0.0,10,0.6227666234381012
40,71,16,3,0.0,10,0.4363531727295106
40,72,16,3,0.0,10,0.3985177794512256
40,73,16,3,0.0,10,0.4596516518096132
40,74,16,3,0.0,10,0.4578406150206899
40,75,16,3,0.0,10,0.249130974054122
40,76,16,3,0.0,10,0.5323865178786505
40,77,16,3,0.0,10,0.4343195146091304
40,78,16,3,0.0,10,0.38447135447853154
40,79,16,3,0.0,10,0.3814554628957182
40,80,16,3,0.0,10,0.4862082037914717
40,81,16,3,0.0,10,0.37879333342297916
40,82,16,3,0.0,10,0.44589776842713197
40,83,16,3,0.0,10,0.3394194574521898
40,84,16,3,0.0,10,0.4606528929462804
40,85,16,3,0.0,10,0.30637158287736144
40,86,16,3,0.0,10,0.4384966948969575
40,87,16,3,0.0,10,0.35992373048855664
40,88,16,3,0.0,10,0.5071123338848209
40,89,16,3,0.0,10,0.37755249114780565
40,90,16,3,0.0,10,0.3789944486714574
40,91,16,3,0.0,10,0.38085927039817435
40,92,16,3,0.0,10,0.4552572508312742
40,93,16,3,0.0,10,0.2887729333654235
40,94,16,3,0.0,10,0.410633766643522
40,95,16,3,0.0,10,0.48221436727547284
40,96,16,3,0.0,10,0.3710056260161084
40,97,16,3,0.0,10,0.5031033422879291
40,98,16,3,0.0,10,0.4443180470369921
40,99,16,3,0.0,10,0.5326534201907023
40,100,16,3,0.0,10,0.29090176314380556
40,101,16,3,0.0,10,0.34401793296159416
40,102,16,3,0.0,10,0.45637155908211696
40,103,16,3,0.0,10,0.46432351588748344
40,104,16,3,0.0,10,0.3977939046629032
40,105,16,3,0.0,10,0.45351459446601416
40,106,16,3,0.0,10,0.5638057583384872
40,107,16,3,0.0,10,0.37963119984800164
40,108,16,3,0.0,10,0.5311919519748949
40,109,16,3,0.0,10,0.3568175445487832
40,110,16,3,0.0,10,0.41461739329476
40,111,16,3,0.0,10,0.34362906827414347
40,112,16,3,0.0,10,0.4925714479219604
40,113,16,3,0.0,10,0.4348768808169756
40,114,16,3,0.0,10,0.47461244344224746
40,115,16,3,0.0,10,0.4056592776685848
40,116,16,3,0.0,10,0.41404861926645076
40,117,16,3,0.0,10,0.379965902874476
40,118,16,3,0.0,10,0.3696072039213588
40,119,16,3,0.0,10,0.5131739532826594
40,120,16,3,0.0,10,0.3961126120776694
40,121,16,3,0.0,10,0.33030373467543933
40,122,16,3,0.0,10,0.5027934754094292
40,123,16,3,0.0,10,0.377087592674741
40,124,16,3,0.0,10,0.489183257264178
40,125,16,3,0.0,10,0.45816913974730866
40,126,16,3,0.0,10,0.3713726636877582
40,127,16,3,0.0,10,0.3168016320773466
40,128,16,3,0.0,10,0.3500911395723554
40,129,16,3,0.0,10,0.42233677743443804
40,130,16,3,0.0,10,0.4091463320095265
40,131,16,3,0.0,10,0.3737313094196744
40,132,16,3,0.0,10,0.3631420976609192
40,133,16,3,0.0,10,0.3856541087221065
40,134,16,3,0.0,10,0.5591494780935554
40,135,16,3,0.0,10,0.33637381581559045
40,136,16,3,0.0,10,0.4601256368950989
40,137,16,3,0.0,10,0.4106625665077431
40,138,16,3,0.0,10,0.3776213514151703
40,139,16,3,0.0,10,0.34785424991290037
40,140,16,3,0.0,10,0.5813270359016812
40,141,16,3,0.0,10,0.3354766919106955
40,142,16,3,0.0,10,0.40343674369533905
40,143,16,3,0.0,10,0.3936475887970108
40,144,16,3,0.0,10,0.43161954749216946
40,145,16,3,0.0,10,0.38118435278411633
40,146,16,3,0.0,10,0.3727179460614844
40,147,16,3,0.0,10,0.46438178152594134
40,148,16,3,0.0,10,0.45792703566812976
40,149,16,3,0.0,10,0.4155723190276013
40,150,16,3,0.0,10,0.4047585600310146
40,151,16,3,0.0,10,0.48669715300020844
40,152,16,3,0.0,10,0.39568192037031663
40,153,16,3,0.0,10,0.4047873515720062
40,154,16,3,0.0,10,0.49682648937927043
40,155,16,3,0.0,10,0.33675085234649127
40,156,16,3,0.0,10,0.4504260650040192
40,157,16,3,0.0,10,0.4486664400559709
40,158,16,3,0.0,10,0.25613979433041106
40,159,16,3,0.0,10,0.40934437623289727
40,160,16,3,0.0,10,0.4260747637694984
40,161,16,3,0.0,10,0.4781364043217973
40,162,16,3,0.0,10,0.3443380426874384
40,163,16,3,0.0,10,0.3578413731958327
40,164,16,3,0.0,10,0.31126958573285174
40,165,16,3,0.0,10,0.4239133741802447
40,166,16,3,0.0,10,0.42968226567388634
40,167,16,3,0.0,10,0.34156178067053367
40,168,16,3,0.0,10,0.4977469809199593
40,169,16,3,0.0,10,0.425061732747982
40,170,16,3,0.0,10,0.5647742193758978
40,171,16,3,0.0,10,0.4613182502906346
40,172,16,3,0.0,10,0.4962035786389235
40,173,16,3,0.0,10,0.49590623600915684
40,174,16,3,0.0,10,0.4277408815165019
40,175,16,3,0.0,10,0.4581966057326538
40,176,16,3,0.0,10,0.3730145105535955
40,177,16,3,0.0,10,0.41058597214261766
40,178,16,3,0.0,10,0.3455186203615258
40,179,16,3,0.0,10,0.46660394640519054
40,180,16,3,0.0,10,0.3880121386462027
40,181,16,3,0.0,10,0.5468196245027714
40,182,16,3,0.0,10,0.45855858314626896
40,183,16,3,0.0,10,0.38953302158013786
40,184,16,3,0.0,10,0.42863146955435666
40,185,16,3,0.0,10,0.39058054327295544
40,186,16,3,0.0,10,0.46827340046438193
40,187,16,3,0.0,10,0.4474123932466932
40,188,16,3,0.0,10,0.4873739516210011
40,189,16,3,0.0,10,0.4692254000228583
40,190,16,3,0.0,10,0.4233791895134852
40,191,16,3,0.0,10,0.495079827495284
40,192,16,3,0.0,10,0.35747094805156204
40,193,16,3,0.0,10,0.420876721800106
40,194,16,3,0.0,10,0.3071806703366651
40,195,16,3,0.0,10,0.42163060432759514
40,196,16,3,0.0,10,0.44208997607062994
40,197,16,3,0.0,10,0.4830252235841775
40,198,16,3,0.0,10,0.41813518888027157
40,199,16,3,0.0,10,0.46991189234790925
40,0,16,3,0.1,1,0.5273986504813581
40,1,16,3,0.1,1,0.39840516926996156
40,2,16,3,0.1,1,0.3423807549770683
40,3,16,3,0.1,1,0.2890761593811816
40,4,16,3,0.1,1,0.40219850659807244
40,5,16,3,0.1,1,0.4025973989413544
40,6,16,3,0.1,1,0.37021944163977244
40,7,16,3,0.1,1,0.38460697548817696
40,8,16,3,0.1,1,0.36199231647015906
40,9,16,3,0.1,1,0.3475611910691152
40,10,16,3,0.1,1,0.5232838036170484
40,11,16,3,0.1,1,0.44639736995182133
40,12,16,3,0.1,1,0.34625381200879213
40,13,16,3,0.1,1,0.5253840234593825
40,14,16,3,0.1,1,0.31338897130445864
40,15,16,3,0.1,1,0.29719929855574745
40,16,16,3,0.1,1,0.5305685259413069
40,17,16,3,0.1,1,0.31429948607691083
40,18,16,3,0.1,1,0.5087219650733257
40,19,16,3,0.1,1,0.474469394218853
40,20,16,3,0.1,1,0.5874164535391733
40,21,16,3,0.1,1,0.32643943824669097
40,22,16,3,0.1,1,0.4130403038190601
40,23,16,3,0.1,1,0.3756958304250382
40,24,16,3,0.1,1,0.33661679234641206
40,25,16,3,0.1,1,0.5076548175210189
40,26,16,3,0.1,1,0.4034176648934379
40,27,16,3,0.1,1,0.39578126557207965
40,28,16,3,0.1,1,0.4112306753868392
40,29,16,3,0.1,1,0.3030972394677749
40,30,16,3,0.1,1,0.5239364387588683
40,31,16,3,0.1,1,0.46173183480221114
40,32,16,3,0.1,1,0.39991118971344164
40,33,16,3,0.1,1,0.41100933600978756
40,34,16,3,0.1,1,0.4007100215751026
40,35,16,3,0.1,1,0.369459390938688
40,36,16,3,0.1,1,0.45854156686723313
40,37,16,3,0.1,1,0.38681433897170314
40,38,16,3,0.1,1,0.5060937833600728
40,39,16,3,0.1,1,0.497595790787002
40,40,16,3,0.1,1,0.37185002517899246
40,41,16,3,0.1,1,0.33199646549955697
40,42,16,3,0.1,1,0.37082950911099
40,43,16,3,0.1,1,0.4321168093753873
40,44,16,3,0.1,1,0.47169790087595054
40,45,16,3,0.1,1,0.48341125514951194
40,46,16,3,0.1,1,0.45303214859338015
40,47,16,3,0.1,1,0.3541799189046593
40,48,16,3,0.1,1,0.28693540987627786
40,49,16,3,0.1,1,0.38240947709494366
40,50,16,3,0.1,1,0.5092879414911273
40,51,16,3,0.1,1,0.3180148584262684
40,52,16,3,0.1,1,0.41718950405807226
40,53,16,3,0.1,1,0.5432024067831653
40,54,16,3,0.1,1,0.291576646148635
40,55,16,3,0.1,1,0.49416392468062087
40,56,16,3,0.1,1,0.49322596666750357
40,57,16,3,0.1,1,0.5058990320427197
40,58,16,3,0.1,1,0.6108264227884748
40,59,16,3,0.1,1,0.49389735810914626
40,60,16,3,0.1,1,0.4419689535168877
40,61,16,3,0.1,1,0.30325635157757896
40,62,16,3,0.1,1,0.45042152428272975
40,63,16,3,0.1,1,0.4236033337659487
40,64,16,3,0.1,1,0.34460382157179203
40,65,16,3,0.1,1,0.35212321733771645
40,66,16,3,0.1,1,0.32692240226060776
40,67,16,3,0.1,1,0.3673707845412326
40,68,16,3,0.1,1,0.4780253863289192
40,69,16,3,0.1,1,0.34724268696436533
40,70,16,3,0.1,1,0.32319306195001196
40,71,16,3,0.1,1,0.5039759931195198
40,72,16,3,0.1,1,0.4214341387902366
40,73,16,3,0.1,1,0.40125953639373413
40,74,16,3,0.1,1,0.5675812307991528
40,75,16,3,0.1,1,0.465542786904853
40,76,16,3,0.1,1,0.39302138753247984
40,77,16,3,0.1,1,0.5250974452198073
40,78,16,3,0.1,1,0.4533121941310281
40,79,16,3,0.1,1,0.5025343980890975
40,80,16,3,0.1,1,0.3361062801454684
40,81,16,3,0.1,1,0.39391331662402934
40,82,16,3,0.1,1,0.33808984093436956
40,83,16,3,0.1,1,0.3426364180083936
40,84,16,3,0.1,1,0.2945940907354065
40,85,16,3,0.1,1,0.5146829514963374
40,86,16,3,0.1,1,0.43384977445609846
40,87,16,3,0.1,1,0.49228355779361144
40,88,16,3,0.1,1,0.4299754158633405
40,89,16,3,0.1,1,0.4066527307255689
40,90,16,3,0.1,1,0.4474792301126176
40,91,16,3,0.1,1,0.2995520129641239
40,92,16,3,0.1,1,0.42094583238615957
40,93,16,3,0.1,1,0.36132783459818907
40,94,16,3,0.1,1,0.2936873649423134
40,95,16,3,0.1,1,0.3024886655469868
40,96,16,3,0.1,1,0.4100938388993896
40,97,16,3,0.1,1,0.4038611484273392
40,98,16,3,0.1,1,0.4518564144133854
40,99,16,3,0.1,1,0.5758176368754928
40,100,16,3,0.1,1,0.4403617518529057
40,101,16,3,0.1,1,0.4130958002613135
40,102,16,3,0.1,1,0.3866565564137233
40,103,16,3,0.1,1,0.40570797620917864
40,104,16,3,0.1,1,0.3728577883623244
40,105,16,3,0.1,1,0.4270226877516883
40,106,16,3,0.1,1,0.49703508279955827
40,107,16,3,0.1,1,0.3581470147361926
40,108,16,3,0.1,1,0.4666089020711002
40,109,16,3,0.1,1,0.5150577194900591
40,110,16,3,0.1,1,0.39982963963052154
40,111,16,3,0.1,1,0.4100431708231784
40,112,16,3,0.1,1,0.3795052462914571
40,113,16,3,0.1,1,0.5229666720919417
40,114,16,3,0.1,1,0.3590520559872519
40,115,16,3,0.1,1,0.3550826195248687
40,116,16,3,0.1,1,0.38016431740474854
40,117,16,3,0.1,1,0.3373561383047048
40,118,16,3,0.1,1,0.4536788624329502
40,119,16,3,0.1,1,0.35245478904004435
40,120,16,3,0.1,1,0.2523177855322728
40,121,16,3,0.1,1,0.3551307167747686
40,122,16,3,0.1,1,0.4176341711812456
40,123,16,3,0.1,1,0.4540588060978509
40,124,16,3,0.1,1,0.45770155827181136
40,125,16,3,0.1,1,0.3036962756702258
40,126,16,3,0.1,1,0.5215696699648712
40,127,16,3,0.1,1,0.4370388235680356
40,128,16,3,0.1,1,0.31392825157313
40,129,16,3,0.1,1,0.4662626038644363
40,130,16,3,0.1,1,0.46583026745243455
40,131,16,3,0.1,1,0.3653430197622577
40,132,16,3,0.1,1,0.42555932740531943
40,133,16,3,0.1,1,0.3921759249636487
40,134,16,3,0.1,1,0.49043952726704276
40,135,16,3,0.1,1,0.3385516501705713
40,136,16,3,0.1,1,0.4171997134757034
40,137,16,3,0.1,1,0.4091205420100665
40,138,16,3,0.1,1,0.3233875139222387
40,139,16,3,0.1,1,0.47454421590802653
40,140,16,3,0.1,1,0.5475897069325755
40,141,16,3,0.1,1,0.49303787386243514
40,142,16,3,0.1,1,0.49516229861733835
40,143,16,3,0.1,1,0.4106446502105374
40,144,16,3,0.1,1,0.44102470219034184
40,145,16,3,0.1,1,0.44211344916185524
40,146,16,3,0.1,1,0.4224628270321683
40,147,16,3,0.1,1,0.4001079660410036
40,148,16,3,0.1,1,0.5675004200355955
40,149,16,3,0.1,1,0.4898355554775351
40,150,16,3,0.1,1,0.34742293494271403
40,151,16,3,0.1,1,0.37954079110560723
40,152,16,3,0.1,1,0.4332740681838864
40,153,16,3,0.1,1,0.26640616338988765
40,154,16,3,0.1,1,0.48131175533594484
40,155,16,3,0.1,1,0.43451687012575424
40,156,16,3,0.1,1,0.43446665916018895
40,157,16,3,0.1,1,0.3084748881107615
40,158,16,3,0.1,1,0.4342005694096166
40,159,16,3,0.1,1,0.3350607114932544
40,160,16,3,0.1,1,0.43744965439636924
40,161,16,3,0.1,1,0.33118868185291794
40,162,16,3,0.1,1,0.36426090493517704
40,163,16,3,0.1,1,0.3445816077835776
40,164,16,3,0.1,1,0.41013426933502656
40,165,16,3,0.1,1,0.371466038803783
40,166,16,3,0.1,1,0.3968447363086176
40,167,16,3,0.1,1,0.4309184763014075
40,168,16,3,0.1,1,0.3591797444621555
40,169,16,3,0.1,1,0.7266833086054478
40,170,16,3,0.1,1,0.3981778857743058
40,171,16,3,0.1,1,0.286072892460633
40,172,16,3,0.1,1,0.34768755482751756
40,173,16,3,0.1,1,0.44019048939408356
40,174,16,3,0.1,1,0.5250559933710667
40,175,16,3,0.1,1,0.31291421564967536
40,176,16,3,0.1,1,0.4776787763971105
40,177,16,3,0.1,1,0.33714185735135416
40,178,16,3,0.1,1,0.5070864210045121
40,179,16,3,0.1,1,0.3932651852111579
40,180,16,3,0.1,1,0.36359013492742054
40,181,16,3,0.1,1,0.40630470386014716
40,182,16,3,0.1,1,0.38024868298722103
40,183,16,3,0.1,1,0.4380988060812845
40,184,16,3,0.1,1,0.458228704270608
40,185,16,3,0.1,1,0.38758613064998193
40,186,16,3,0.1,1,0.35706805104455874
40,187,16,3,0.1,1,0.4094187553677759
40,188,16,3,0.1,1,0.4378218866373816
40,189,16,3,0.1,1,0.4386323273409453
40,190,16,3,0.1,1,0.36067623643151414
40,191,16,3,0.1,1,0.36090068171425793
40,192,16,3,0.1,1,0.43601897721127814
40,193,16,3,0.1,1,0.4074293667034886
40,194,16,3,0.1,1,0.592731400971166
40,195,16,3,0.1,1,0.47823808291824543
40,196,16,3,0.1,1,0.30206362287574734
40,197,16,3,0.1,1,0.3880912996153528
40,198,16,3,0.1,1,0.5452060374647603
40,199,16,3,0.1,1,0.5283470390081849
40,0,16,3,0.1,2,0.4106506305544704
40,1,16,3,0.1,2,0.4303266714705893
40,2,16,3,0.1,2,0.4512033183342598
40,3,16,3,0.1,2,0.3876527402523317
40,4,16,3,0.1,2,0.43840317925787287
40,5,16,3,0.1,2,0.3779439537687426
40,6,16,3,0.1,2,0.42455122664287775
40,7,16,3,0.1,2,0.2571822744653686
40,8,16,3,0.1,2,0.38692192643182777
40,9,16,3,0.1,2,0.3356957075470495
40,10,16,3,0.1,2,0.4617558795602825
40,11,16,3,0.1,2,0.38092522590888767
40,12,16,3,0.1,2,0.41996591102176717
40,13,16,3,0.1,2,0.5297297391090845
40,14,16,3,0.1,2,0.4762224334532501
40,15,16,3,0.1,2,0.47750771904367395
40,16,16,3,0.1,2,0.29342886068757723
40,17,16,3,0.1,2,0.3143339523266118
40,18,16,3,0.1,2,0.3580088068206274
40,19,16,3,0.1,2,0.40605356108468627
40,20,16,3,0.1,2,0.3386691795504806
40,21,16,3,0.1,2,0.43931828819853924
40,22,16,3,0.1,2,0.49427576410357776
40,23,16,3,0.1,2,0.49571511287084746
40,24,16,3,0.1,2,0.40346812921901254
40,25,16,3,0.1,2,0.5053380884978295
40,26,16,3,0.1,2,0.35177936616936006
40,27,16,3,0.1,2,0.5202340052149044
40,28,16,3,0.1,2,0.342024002685772
40,29,16,3,0.1,2,0.34364711931917674
40,30,16,3,0.1,2,0.39008694131649374
40,31,16,3,0.1,2,0.3916127605217213
40,32,16,3,0.1,2,0.3383593290767419
40,33,16,3,0.1,2,0.4261570247778168
40,34,16,3,0.1,2,0.3743306177068396
40,35,16,3,0.1,2,0.2492730717355615
40,36,16,3,0.1,2,0.2609652431666775
40,37,16,3,0.1,2,0.38352421058954234
40,38,16,3,0.1,2,0.32766425689099743
40,39,16,3,0.1,2,0.4660225290919183
40,40,16,3,0.1,2,0.4804329764032119
40,41,16,3,0.1,2,0.4350590714414847
40,42,16,3,0.1,2,0.32682917945700807
40,43,16,3,0.1,2,0.4140808539155701
40,44,16,3,0.1,2,0.4615123160513428
40,45,16,3,0.1,2,0.4389431668863495
40,46,16,3,0.1,2,0.3818139184231534
40,47,16,3,0.1,2,0.441073665139435
40,48,16,3,0.1,2,0.2615224573118137
40,49,16,3,0.1,2,0.4672148440871743
40,50,16,3,0.1,2,0.35930885408107327
40,51,16,3,0.1,2,0.5296229907331658
40,52,16,3,0.1,2,0.3586995951206017
40,53,16,3,0.1,2,0.44037628534071893
40,54,16,3,0.1,2,0.3600175044597631
40,55,16,3,0.1,2,0.33777009584008
40,56,16,3,0.1,2,0.4587295637430263
40,57,16,3,0.1,2,0.3915251069851201
40,58,16,3,0.1,2,0.3572726315308107
40,59,16,3,0.1,2,0.4437533248285336
40,60,16,3,0.1,2,0.43457000971016624
40,61,16,3,0.1,2,0.3348648069819059
40,62,16,3,0.1,2,0.28830297430157226
40,63,16,3,0.1,2,0.3147271607706029
40,64,16,3,0.1,2,0.5268480402352821
40,65,16,3,0.1,2,0.3872580579268413
40,66,16,3,0.1,2,0.3884296022059412
40,67,16,3,0.1,2,0.45863778681007683
40,68,16,3,0.1,2,0.4245606008289604
40,69,16,3,0.1,2,0.39438271129838004
40,70,16,3,0.1,2,0.4661333307375934
40,71,16,3,0.1,2,0.49807097013191615
40,72,16,3,0.1,2,0.39495444714457806
40,73,16,3,0.1,2,0.43173956787271695
40,74,16,3,0.1,2,0.4681336777696118
40,75,16,3,0.1,2,0.41661446161747917
40,76,16,3,0.1,2,0.36269187090989347
40,77,16,3,0.1,2,0.46486633680165523
40,78,16,3,0.1,2,0.30425876781397754
40,79,16,3,0.1,2,0.51315831022835
40,80,16,3,0.1,2,0.3786420036525635
40,81,16,3,0.1,2,0.45482661160832855
40,82,16,3,0.1,2,0.3961633643716834
40,83,16,3,0.1,2,0.4307560358130268
40,84,16,3,0.1,2,0.4771461790182867
40,85,16,3,0.1,2,0.559634646988097
40,86,16,3,0.1,2,0.46957495290576334
40,87,16,3,0.1,2,0.2566288991684065
40,88,16,3,0.1,2,0.39878326013025794
40,89,16,3,0.1,2,0.40487254786357074
40,90,16,3,0.1,2,0.47034174995792477
40,91,16,3,0.1,2,0.41504799715456964
40,92,16,3,0.1,2,0.4262724554725986
40,93,16,3,0.1,2,0.46594156870133946
40,94,16,3,0.1,2,0.4784757568426188
40,95,16,3,0.1,2,0.38404592427100614
40,96,16,3,0.1,2,0.4921592705465383
40,97,16,3,0.1,2,0.47042598602520946
40,98,16,3,0.1,2,0.3644373034449672
40,99,16,3,0.1,2,0.4121651581586817
40,100,16,3,0.1,2,0.32035572614804664
40,101,16,3,0.1,2,0.34271786412517347
40,102,16,3,0.1,2,0.5327534546009063
40,103,16,3,0.1,2,0.41953300196268745
40,104,16,3,0.1,2,0.6529355254222304
40,105,16,3,0.1,2,0.5828194034952869
40,106,16,3,0.1,2,0.47221473860679286
40,107,16,3,0.1,2,0.3685730159459827
40,108,16,3,0.1,2,0.36700076519699554
40,109,16,3,0.1,2,0.39356670710565744
40,110,16,3,0.1,2,0.4891897488424081
40,111,16,3,0.1,2,0.5772699841516015
40,112,16,3,0.1,2,0.36684487122156884
40,113,16,3,0.1,2,0.44748149821759337
40,114,16,3,0.1,2,0.38215241587629867
40,115,16,3,0.1,2,0.39605658172822794
40,116,16,3,0.1,2,0.4408630895529347
40,117,16,3,0.1,2,0.44904064905712127
40,118,16,3,0.1,2,0.4368195501601757
40,119,16,3,0.1,2,0.3152145197520731
40,120,16,3,0.1,2,0.4509119312820724
40,121,16,3,0.1,2,0.3097645024781378
40,122,16,3,0.1,2,0.3833479948574998
40,123,16,3,0.1,2,0.5296170281644568
40,124,16,3,0.1,2,0.4570573453220811
40,125,16,3,0.1,2,0.48802922743448957
40,126,16,3,0.1,2,0.4062173249257348
40,127,16,3,0.1,2,0.42026870829311314
40,128,16,3,0.1,2,0.3837404198127422
40,129,16,3,0.1,2,0.4853132444340222
40,130,16,3,0.1,2,0.35484265966216655
40,131,16,3,0.1,2,0.2991254803013793
40,132,16,3,0.1,2,0.43005582687819977
40,133,16,3,0.1,2,0.40451777206274625
40,134,16,3,0.1,2,0.3306834095081519
40,135,16,3,0.1,2,0.4299912932177399
40,136,16,3,0.1,2,0.4171889955186834
40,137,16,3,0.1,2,0.4014600539133501
40,138,16,3,0.1,2,0.49694828575096717
40,139,16,3,0.1,2,0.4582892268626271
40,140,16,3,0.1,2,0.3972364872672056
40,141,16,3,0.1,2,0.34927505667794473
40,142,16,3,0.1,2,0.33354182646925706
40,143,16,3,0.1,2,0.2938577153242218
40,144,16,3,0.1,2,0.6507470538265823
40,145,16,3,0.1,2,0.3768985512495103
40,146,16,3,0.1,2,0.33706519522644096
40,147,16,3,0.1,2,0.39088133952676585
40,148,16,3,0.1,2,0.2504143937833936
40,149,16,3,0.1,2,0.4155427480365428
40,150,16,3,0.1,2,0.33129787730710347
40,151,16,3,0.1,2,0.31579950891490083
40,152,16,3,0.1,2,0.37420324888202294
40,153,16,3,0.1,2,0.3838618119879908
40,154,16,3,0.1,2,0.3659574566658198
40,155,16,3,0.1,2,0.3954838454958219
40,156,16,3,0.1,2,0.4923546370121368
40,157,16,3,0.1,2,0.3384407106832217
40,158,16,3,0.1,2,0.45054425845057416
40,159,16,3,0.1,2,0.42061031278718386
40,160,16,3,0.1,2,0.48654438269589545
40,161,16,3,0.1,2,0.34714502234427264
40,162,16,3,0.1,2,0.48537172045634425
40,163,16,3,0.1,2,0.47687800018541
40,164,16,3,0.1,2,0.5225691093369274
40,165,16,3,0.1,2,0.4512893785833913
40,166,16,3,0.1,2,0.4779392607740842
40,167,16,3,0.1,2,0.46757180291262884
40,168,16,3,0.1,2,0.4269541992543796
40,169,16,3,0.1,2,0.4218147288790123
40,170,16,3,0.1,2,0.3976560675586212
40,171,16,3,0.1,2,0.3193078157398037
40,172,16,3,0.1,2,0.5458861354526865
40,173,16,3,0.1,2,0.4001791661815838
40,174,16,3,0.1,2,0.4273721534238878
40,175,16,3,0.1,2,0.4030881117700115
40,176,16,3,0.1,2,0.45092346903684194
40,177,16,3,0.1,2,0.42055335617820566
40,178,16,3,0.1,2,0.38017713667775443
40,179,16,3,0.1,2,0.422820055323245
40,180,16,3,0.1,2,0.4075887881546064
40,181,16,3,0.1,2,0.37418216536469573
40,182,16,3,0.1,2,0.4345466289593802
40,183,16,3,0.1,2,0.5430469802721706
40,184,16,3,0.1,2,0.382327286039691
40,185,16,3,0.1,2,0.43856779092346054
